ts_code,trade_date,high,low,close
000985.CSI,20190225,4191.0261,4022.7776,4190.9416
000985.CSI,20190222,3968.8796,3863.1245,3968.8796
000985.CSI,20190221,3949.189,3868.0071,3880.6117
000985.CSI,20190220,3897.4315,3851.478,3890.4756
000985.CSI,20190219,3913.2216,3844.7204,3880.0907
000985.CSI,20190218,3877.1867,3778.9373,3877.1867
000985.CSI,20190215,3794.8994,3748.5442,3752.4651
000985.CSI,20190214,3809.1669,3768.3836,3793.4962
000985.CSI,20190213,3790.1666,3711.4708,3782.0055
000985.CSI,20190212,3718.8087,3672.821,3712.6271
000985.CSI,20190211,3676.8847,3596.5614,3676.8847
000985.CSI,20190201,3596.0221,3540.3702,3596.0221
000985.CSI,20190131,3563.0184,3503.3312,3523.6188
000985.CSI,20190130,3571.735,3527.5189,3527.5933
000985.CSI,20190129,3579.0357,3513.0832,3565.3808
000985.CSI,20190128,3639.3779,3580.1609,3587.4503
000985.CSI,20190125,3625.6844,3592.9382,3598.6022
000985.CSI,20190124,3604.4266,3559.5952,3594.0818
000985.CSI,20190123,3583.8813,3561.2604,3575.2888
000985.CSI,20190122,3615.3116,3563.7081,3573.4685
000985.CSI,20190121,3632.8234,3602.1349,3618.4726
000985.CSI,20190118,3600.465,3557.7842,3598.429
000985.CSI,20190117,3586.9603,3550.0152,3552.9154
000985.CSI,20190116,3592.7123,3570.6249,3578.3367
000985.CSI,20190115,3582.6171,3517.7541,3581.5023
000985.CSI,20190114,3555.4668,3520.2777,3526.0851
000985.CSI,20190111,3552.6723,3519.8407,3551.3318
000985.CSI,20190110,3550.3682,3519.2779,3524.8784
000985.CSI,20190109,3576.2499,3518.7225,3531.769
000985.CSI,20190108,3514.8794,3496.9148,3508.5228
000985.CSI,20190107,3519.9302,3477.6432,3515.1686
000985.CSI,20190104,3470.3261,3351.8739,3470.2829
000985.CSI,20190103,3432.906,3380.3293,3387.1327
000985.CSI,20190102,3442.342,3389.9516,3399.4015
000985.CSI,20181228,3450.0805,3405.7141,3432.3847
000985.CSI,20181227,3500.5311,3418.0625,3418.0644
000985.CSI,20181226,3476.9013,3442.2955,3449.1848
000985.CSI,20181225,3474.9249,3393.4564,3462.991
000985.CSI,20181224,3494.5683,3453.7637,3493.4151
000985.CSI,20181221,3496.8277,3448.3648,3472.6883
000985.CSI,20181220,3522.1467,3478.5776,3507.1102
000985.CSI,20181219,3565.6117,3509.0905,3513.7914
000985.CSI,20181218,3592.9835,3535.1678,3558.0545
000985.CSI,20181217,3591.5752,3550.7479,3587.4413
000985.CSI,20181214,3659.9392,3591.4953,3592.524
000985.CSI,20181213,3686.3013,3615.6581,3667.9649
000985.CSI,20181212,3637.3589,3611.8343,3622.3233
000985.CSI,20181211,3615.9769,3594.3106,3615.9763
000985.CSI,20181210,3620.474,3581.9145,3592.6593
000985.CSI,20181207,3649.7657,3625.0836,3634.5694
000985.CSI,20181206,3688.4285,3632.2164,3634.9138
000985.CSI,20181205,3728.6645,3664.6182,3709.2502
000985.CSI,20181204,3730.4908,3698.8512,3730.4908
000985.CSI,20181203,3727.4379,3672.4182,3713.2308
000985.CSI,20181130,3609.494,3547.4255,3606.1017
000985.CSI,20181129,3664.5197,3574.1919,3574.1933
000985.CSI,20181128,3638.5736,3564.0256,3638.5736
000985.CSI,20181127,3617.0136,3575.4205,3593.5955
000985.CSI,20181126,3614.7497,3572.0351,3584.8753
000985.CSI,20181123,3701.339,3582.7668,3589.6716
000985.CSI,20181122,3726.3613,3688.9286,3705.2598
000985.CSI,20181121,3715.2292,3653.2763,3712.1139
000985.CSI,20181120,3770.1218,3692.8079,3695.8662
000985.CSI,20181119,3790.9194,3747.8061,3790.9194
000985.CSI,20181116,3786.6739,3723.4288,3763.2714
000985.CSI,20181115,3737.1644,3681.5703,3737.1644
000985.CSI,20181114,3725.284,3678.2666,3685.2557
000985.CSI,20181113,3726.1187,3606.8976,3706.8179
000985.CSI,20181112,3654.5048,3576.022,3654.3174
000985.CSI,20181109,3611.1814,3583.1467,3584.8802
000985.CSI,20181108,3660.529,3613.2395,3617.0446
000985.CSI,20181107,3679.7437,3626.8505,3629.4854
000985.CSI,20181106,3650.4757,3609.5615,3647.7303
000985.CSI,20181105,3677.2932,3616.8615,3659.7921
000985.CSI,20181102,3666.5903,3599.0144,3666.5903
000985.CSI,20181101,3598.1674,3546.8786,3550.3008
000985.CSI,20181031,3544.8309,3476.7099,3527.417
000985.CSI,20181030,3507.2613,3400.8439,3476.4577
000985.CSI,20181029,3508.4592,3425.9331,3441.1318
000985.CSI,20181026,3569.3616,3504.9518,3523.3511
000985.CSI,20181025,3535.992,3429.3087,3531.7679
000985.CSI,20181024,3587.6288,3508.8268,3536.8248
000985.CSI,20181023,3621.9415,3513.2284,3534.3252
000985.CSI,20181022,3641.6376,3483.4877,3612.0946
000985.CSI,20181019,3456.5695,3316.453,3454.3431
000985.CSI,20181018,3434.9107,3362.9677,3365.1929
000985.CSI,20181017,3489.2933,3389.3579,3457.6997
000985.CSI,20181016,3518.1525,3419.6443,3434.8712
000985.CSI,20181015,3559.6512,3480.4136,3485.7093
000985.CSI,20181012,3552.1002,3432.3924,3536.765
000985.CSI,20181011,3646.4358,3493.7589,3519.5831
000985.CSI,20181010,3767.7703,3709.2731,3739.2996
000985.CSI,20181009,3769.8509,3727.6072,3742.4298
000985.CSI,20181008,3821.1616,3738.1679,3743.299
000985.CSI,20180928,3891.0227,3852.1877,3890.8288
000985.CSI,20180927,3891.8729,3852.1891,3854.2039
000985.CSI,20180926,3915.6874,3857.2136,3888.6862
000985.CSI,20180925,3872.6387,3842.1034,3858.0015
000985.CSI,20180921,3881.5133,3791.3156,3880.9235
000985.CSI,20180920,3821.3458,3790.6626,3797.6884
000985.CSI,20180919,3828.5579,3744.063,3803.2326
000985.CSI,20180918,3757.6509,3676.9746,3757.5934
000985.CSI,20180917,3719.8233,3680.8994,3688.7716
000985.CSI,20180914,3763.4971,3731.9302,3737.7013
000985.CSI,20180913,3767.7886,3701.3412,3752.7221
000985.CSI,20180912,3745.9964,3709.8519,3719.2072
000985.CSI,20180911,3757.2854,3714.3095,3734.4086
000985.CSI,20180910,3798.0461,3734.5118,3736.4975
000985.CSI,20180907,3843.7219,3772.2196,3798.5822
000985.CSI,20180906,3834.3724,3773.5812,3786.4873
000985.CSI,20180905,3876.2475,3814.9058,3814.9063
000985.CSI,20180904,3888.0022,3825.3459,3881.6234
000985.CSI,20180903,3838.3787,3789.542,3836.3219
000985.CSI,20180831,3872.4898,3824.8347,3842.138
000985.CSI,20180830,3934.2905,3869.8168,3871.9359
000985.CSI,20180829,3939.4029,3911.8897,3922.1845
000985.CSI,20180828,3954.5199,3927.2168,3941.5859
000985.CSI,20180827,3942.5995,3864.9183,3942.5993
000985.CSI,20180824,3882.4142,3830.2041,3854.9861
000985.CSI,20180823,3873.2007,3820.186,3856.6472
000985.CSI,20180822,3867.3482,3832.0645,3838.794
000985.CSI,20180821,3874.9552,3810.1148,3870.7473
000985.CSI,20180820,3814.6978,3742.3402,3814.6977
000985.CSI,20180817,3886.7722,3778.3246,3785.0125
000985.CSI,20180816,3891.7248,3801.9814,3846.7465
000985.CSI,20180815,3961.6084,3873.0731,3876.4557
000985.CSI,20180814,3981.4186,3946.9048,3962.8823
000985.CSI,20180813,3983.1747,3911.8202,3978.5572
000985.CSI,20180810,3992.1569,3949.1891,3979.613
000985.CSI,20180809,3978.5628,3851.4056,3963.8034
000985.CSI,20180808,3931.7217,3868.6506,3871.3549
000985.CSI,20180807,3933.1189,3810.4552,3933.1189
000985.CSI,20180806,3913.3223,3808.05,3828.1419
000985.CSI,20180803,3958.3449,3892.8847,3892.8847
000985.CSI,20180802,4026.7728,3879.3847,3950.3189
000985.CSI,20180801,4143.1998,4041.1848,4041.4376
000985.CSI,20180731,4125.7736,4091.5061,4114.4304
000985.CSI,20180730,4159.469,4088.6647,4112.0202
000985.CSI,20180727,4171.4996,4134.9337,4144.3567
000985.CSI,20180726,4209.6464,4155.4222,4164.4876
000985.CSI,20180725,4209.5889,4184.257,4196.9866
000985.CSI,20180724,4204.3794,4132.4417,4196.1013
000985.CSI,20180723,4130.1712,4064.202,4130.1165
000985.CSI,20180720,4107.893,4004.2015,4096.519
000985.CSI,20180719,4085.2366,4023.6771,4036.1442
000985.CSI,20180718,4107.1202,4058.1455,4058.6494
000985.CSI,20180717,4085.7055,4040.3468,4081.0799
000985.CSI,20180716,4115.7468,4074.7953,4092.1324
000985.CSI,20180713,4110.8123,4082.9666,4105.06
000985.CSI,20180712,4102.9991,3988.8587,4089.3198
000985.CSI,20180711,4021.0355,3950.5098,3994.5161
000985.CSI,20180710,4075.1405,4038.4984,4073.2488
000985.CSI,20180709,4054.6029,3966.8165,4054.3847
000985.CSI,20180706,3997.7541,3873.0065,3956.6167
000985.CSI,20180705,4024.4999,3931.4002,3936.3043
000985.CSI,20180704,4061.7442,3992.0576,4002.4732
000985.CSI,20180703,4065.2679,3957.2461,4064.3657
000985.CSI,20180702,4131.7459,4010.4304,4039.6389
000985.CSI,20180629,4128.2937,4016.301,4127.9473
000985.CSI,20180628,4076.9731,4011.5244,4016.7517
000985.CSI,20180627,4129.5913,4041.8482,4059.2346
000985.CSI,20180626,4125.6111,4049.9313,4117.6218
000985.CSI,20180625,4189.4895,4116.9782,4118.8341
000985.CSI,20180622,4158.5295,4063.7707,4157.4647
000985.CSI,20180621,4227.9331,4117.9267,4120.4021
000985.CSI,20180620,4209.2842,4112.5804,4192.0483
000985.CSI,20180619,4321.5664,4116.9984,4161.5112
000985.CSI,20180615,4445.9686,4361.813,4380.6603
000985.CSI,20180614,4482.2231,4426.0131,4439.1947
000985.CSI,20180613,4504.1243,4453.9679,4457.3582
000985.CSI,20180612,4517.339,4439.4622,4515.1243
000985.CSI,20180611,4489.1559,4450.3892,4468.8355
000985.CSI,20180608,4531.6522,4459.4648,4486.6335
000985.CSI,20180607,4577.7484,4539.4423,4542.5294
000985.CSI,20180606,4571.2636,4550.3342,4562.4415
000985.CSI,20180605,4564.671,4506.2015,4564.6172
000985.CSI,20180604,4517.8502,4483.0803,4505.8539
000985.CSI,20180601,4535.965,4466.4228,4488.9226
000985.CSI,20180531,4535.1296,4465.4703,4533.6729
000985.CSI,20180530,4520.3446,4451.9757,4454.4589
000985.CSI,20180529,4625.3456,4570.8401,4572.1525
000985.CSI,20180528,4635.3411,4578.7927,4609.7398
000985.CSI,20180525,4651.079,4604.6415,4614.4738
000985.CSI,20180524,4676.6089,4642.7271,4646.787
000985.CSI,20180523,4716.2211,4670.0033,4670.0152
000985.CSI,20180522,4727.4198,4696.5219,4727.2363
000985.CSI,20180521,4734.6244,4709.3944,4726.0736
000985.CSI,20180518,4685.96,4632.3392,4685.8993
000985.CSI,20180517,4684.1411,4645.802,4653.7711
000985.CSI,20180516,4715.0631,4676.986,4681.0947
000985.CSI,20180515,4708.2185,4658.8387,4707.8908
000985.CSI,20180514,4695.2987,4661.6899,4675.5903
000985.CSI,20180511,4709.1391,4666.0151,4666.4965
000985.CSI,20180510,4701.8337,4669.4305,4701.3282
000985.CSI,20180509,4687.7175,4659.2011,4679.3373
000985.CSI,20180508,4691.1635,4647.0107,4685.0942
000985.CSI,20180507,4647.1123,4577.7574,4647.0606
000985.CSI,20180504,4594.1597,4566.6296,4571.3968
000985.CSI,20180503,4584.8128,4500.7165,4584.5982
000985.CSI,20180502,4577.4658,4520.2282,4546.1192
000985.CSI,20180427,4569.2122,4511.1063,4548.4216
000985.CSI,20180426,4626.6281,4540.0549,4543.7824
000985.CSI,20180425,4636.4137,4605.3681,4630.3431
000985.CSI,20180424,4632.3987,4538.009,4632.3987
000985.CSI,20180423,4579.9623,4497.5781,4537.2003
000985.CSI,20180420,4634.6002,4550.953,4556.7109
000985.CSI,20180419,4654.7673,4594.3291,4634.6593
000985.CSI,20180418,4605.0114,4504.7468,4598.0602
000985.CSI,20180417,4660.3844,4554.8216,4558.2226
000985.CSI,20180416,4686.6914,4614.3327,4643.9193
000985.CSI,20180413,4744.4147,4682.8807,4688.6227
000985.CSI,20180412,4748.6266,4708.0388,4711.4805
000985.CSI,20180411,4764.1534,4735.0522,4747.4684
000985.CSI,20180410,4728.2981,4669.1268,4728.0297
000985.CSI,20180409,4695.2321,4633.0174,4677.9682
000985.CSI,20180404,4730.8073,4673.5063,4676.6132
000985.CSI,20180403,4704.489,4663.3709,4695.6849
000985.CSI,20180402,4765.6893,4723.6924,4732.8294
000985.CSI,20180330,4737.589,4693.1483,4731.0301
000985.CSI,20180329,4706.6885,4616.7085,4693.3021
000985.CSI,20180328,4701.0536,4638.7477,4643.248
000985.CSI,20180327,4712.3498,4665.7984,4703.1006
000985.CSI,20180326,4627.6295,4512.0608,4627.5583
000985.CSI,20180323,4694.4824,4540.4209,4604.898
000985.CSI,20180322,4842.264,4773.6593,4796.0952
000985.CSI,20180321,4889.0634,4814.8028,4825.0029
000985.CSI,20180320,4852.6554,4800.5309,4851.732
000985.CSI,20180319,4851.9531,4804.2674,4843.587
000985.CSI,20180316,4876.2024,4828.5021,4828.5021
000985.CSI,20180315,4866.1339,4820.4363,4860.068
000985.CSI,20180314,4885.0992,4852.0466,4854.0015
000985.CSI,20180313,4922.887,4887.4635,4889.9246
000985.CSI,20180312,4923.5674,4895.7339,4923.4298
000985.CSI,20180309,4878.0797,4825.1711,4876.4599
000985.CSI,20180308,4823.0731,4775.9468,4822.6829
000985.CSI,20180307,4831.2942,4774.9516,4781.9626
000985.CSI,20180306,4817.5825,4754.2672,4816.918
000985.CSI,20180305,4772.1517,4733.8012,4761.8948
000985.CSI,20180302,4778.4195,4741.8528,4751.9418
000985.CSI,20180301,4782.9086,4700.2677,4782.6534
000985.CSI,20180228,4761.314,4687.4998,4739.0741
000985.CSI,20180227,4788.4081,4746.0475,4752.8944
000985.CSI,20180226,4793.5679,4704.6407,4787.1952
000985.CSI,20180223,4719.2636,4671.2733,4709.7266
000985.CSI,20180222,4694.2382,4640.9209,4692.0328
000985.CSI,20180214,4603.2363,4557.8371,4600.6075
000985.CSI,20180213,4623.517,4569.5302,4574.791
000985.CSI,20180212,4555.2658,4461.6505,4540.006
000985.CSI,20180209,4525.8499,4385.5222,4457.4559
000985.CSI,20180208,4664.867,4593.4595,4629.5397
000985.CSI,20180207,4764.2194,4601.416,4627.0953
000985.CSI,20180206,4797.9041,4677.8495,4680.8287
000985.CSI,20180205,4873.1807,4796.1028,4868.8127
000985.CSI,20180202,4875.1584,4767.7365,4874.8097
000985.CSI,20180201,4980.3336,4849.6027,4864.457
000985.CSI,20180131,5007.0409,4950.68,4974.3453
000985.CSI,20180130,5055.5025,5011.3624,5017.2049
000985.CSI,20180129,5134.0366,5035.5978,5048.6675
000985.CSI,20180126,5142.8816,5104.9579,5126.6116
000985.CSI,20180125,5151.5371,5112.6244,5120.394
000985.CSI,20180124,5140.0345,5097.6053,5139.4902
000985.CSI,20180123,5121.6933,5092.6164,5121.1896
000985.CSI,20180122,5092.1713,5025.14,5091.0019
000985.CSI,20180119,5070.8587,5024.0423,5036.9905
000985.CSI,20180118,5046.5075,5013.6837,5035.3357
000985.CSI,20180117,5031.6521,4984.6189,5016.003
000985.CSI,20180116,5030.7558,4985.2902,5030.0606
000985.CSI,20180115,5060.9091,4984.9016,4996.0638
000985.CSI,20180112,5069.2904,5040.2342,5057.9085
000985.CSI,20180111,5063.0341,5025.2851,5058.4504
000985.CSI,20180110,5058.4324,5013.0817,5049.199
000985.CSI,20180109,5054.9871,5030.3923,5054.532
000985.CSI,20180108,5038.9794,5001.3524,5038.7626
000985.CSI,20180105,5031.604,5005.3415,5020.4897
000985.CSI,20180104,5017.4632,4987.3234,5013.8482
000985.CSI,20180103,5010.4086,4956.959,4995.4131
000985.CSI,20180102,4959.4216,4911.0637,4959.1034
000985.CSI,20171229,4899.2882,4872.178,4898.9029
000985.CSI,20171228,4890.1793,4835.9276,4873.3392
000985.CSI,20171227,4895.9093,4845.1422,4848.9619
000985.CSI,20171226,4900.5231,4848.2961,4899.359
000985.CSI,20171225,4929.8196,4864.259,4878.3071
000985.CSI,20171222,4935.1513,4909.2425,4915.8018
000985.CSI,20171221,4938.6017,4863.0739,4926.1749
000985.CSI,20171220,4922.6013,4884.0507,4896.1855
000985.CSI,20171219,4922.3629,4875.4374,4922.0943
000985.CSI,20171218,4905.6153,4857.738,4876.228
000985.CSI,20171215,4922.7138,4877.7087,4889.4432
000985.CSI,20171214,4946.2914,4911.6141,4927.6122
000985.CSI,20171213,4939.7812,4892.9174,4939.4375
000985.CSI,20171212,4954.9759,4902.2399,4902.4219
000985.CSI,20171211,4956.635,4894.1153,4956.4752
000985.CSI,20171208,4899.456,4835.6665,4889.2322
000985.CSI,20171207,4881.7884,4833.9061,4845.4794
000985.CSI,20171206,4878.9148,4808.804,4878.7262
000985.CSI,20171205,4929.1457,4861.6584,4874.0173
000985.CSI,20171204,4950.3793,4915.2475,4921.5942
000985.CSI,20171201,4947.4816,4898.5268,4929.9166
000985.CSI,20171130,4958.1142,4897.8155,4913.7
000985.CSI,20171129,4962.373,4900.8059,4957.8938
000985.CSI,20171128,4952.6775,4894.0964,4952.6775
000985.CSI,20171127,4960.6706,4904.9036,4912.6597
000985.CSI,20171124,4987.3997,4934.5296,4973.5076
000985.CSI,20171123,5092.5361,4962.0495,4970.1983
000985.CSI,20171122,5137.1983,5065.6909,5105.4364
000985.CSI,20171121,5104.0223,5039.0431,5102.285
000985.CSI,20171120,5055.5055,4940.7874,5055.0792
000985.CSI,20171117,5105.0565,5021.8042,5026.9865
000985.CSI,20171116,5109.9248,5067.0689,5100.8378
000985.CSI,20171115,5120.4406,5062.6456,5082.2569
000985.CSI,20171114,5162.95,5105.2003,5122.515
000985.CSI,20171113,5163.5056,5143.5831,5159.4242
000985.CSI,20171110,5150.0617,5105.3861,5145.6874
000985.CSI,20171109,5117.0786,5078.9434,5116.788
000985.CSI,20171108,5118.0063,5072.4658,5083.4714
000985.CSI,20171107,5082.2609,5044.6523,5081.4051
000985.CSI,20171106,5047.5111,4984.059,5047.0124
000985.CSI,20171103,5030.0674,4973.4049,5003.1744
000985.CSI,20171102,5049.8376,5012.6728,5026.973
000985.CSI,20171101,5085.4263,5048.8937,5055.3742
000985.CSI,20171031,5062.7582,5026.7629,5062.0889
000985.CSI,20171030,5113.5444,4999.8452,5045.2554
000985.CSI,20171027,5119.5082,5097.4866,5109.6773
000985.CSI,20171026,5123.0716,5082.5574,5109.7816
000985.CSI,20171025,5090.4399,5055.032,5089.6971
000985.CSI,20171024,5061.9132,5040.0472,5061.8769
000985.CSI,20171023,5056.0435,5033.6221,5054.8998
000985.CSI,20171020,5037.2561,4997.0441,5036.9319
000985.CSI,20171019,5043.7685,5003.1357,5010.8181
000985.CSI,20171018,5064.2988,5032.9452,5044.0904
000985.CSI,20171017,5063.5047,5029.1941,5047.1537
000985.CSI,20171016,5104.4663,5048.5639,5049.9771
000985.CSI,20171013,5103.9621,5077.8043,5100.5458
000985.CSI,20171012,5086.102,5054.2142,5081.2726
000985.CSI,20171011,5093.7931,5072.2942,5080.5713
000985.CSI,20171010,5082.8801,5041.5264,5082.4602
000985.CSI,20171009,5086.268,5051.2576,5060.3245
000985.CSI,20170929,5008.2533,4977.9234,5002.5525
000985.CSI,20170928,4989.9085,4972.3568,4973.8154
000985.CSI,20170927,4990.9008,4961.0259,4983.2351
000985.CSI,20170926,4962.0846,4939.7806,4962.0413
000985.CSI,20170925,4997.2315,4948.6537,4953.9933
000985.CSI,20170922,5007.2261,4980.0311,5001.3224
000985.CSI,20170921,5052.1531,5014.2135,5014.2392
000985.CSI,20170920,5047.9911,5008.4892,5046.2482
000985.CSI,20170919,5047.9955,5003.1952,5018.5388
000985.CSI,20170918,5040.9295,5008.2634,5036.7134
000985.CSI,20170915,5026.187,4994.5324,5010.1514
000985.CSI,20170914,5047.4582,5007.6801,5023.9483
000985.CSI,20170913,5035.8901,5003.9963,5035.2995
000985.CSI,20170912,5049.5199,5008.1061,5020.0545
000985.CSI,20170911,5021.7985,4986.8868,5018.1863
000985.CSI,20170908,5010.2697,4970.7703,4993.1938
000985.CSI,20170907,5025.5029,4987.1621,4989.1836
000985.CSI,20170906,5015.4922,4981.7382,5014.3779
000985.CSI,20170905,5009.094,4982.8064,5005.2707
000985.CSI,20170904,4997.259,4958.6853,4996.9794
000985.CSI,20170901,4976.3192,4951.632,4972.2475
000985.CSI,20170831,4952.9667,4920.9108,4947.9159
000985.CSI,20170830,4955.8951,4932.9291,4946.8265
000985.CSI,20170829,4951.5888,4924.2707,4934.6464
000985.CSI,20170828,4962.094,4893.9502,4944.0749
000985.CSI,20170825,4888.5192,4823.8462,4887.1137
000985.CSI,20170824,4858.1466,4816.6819,4824.6008
000985.CSI,20170823,4873.4692,4839.0903,4854.1568
000985.CSI,20170822,4882.1155,4857.0354,4868.9969
000985.CSI,20170821,4876.0515,4852.2544,4875.8145
000985.CSI,20170818,4856.0889,4819.3541,4845.8601
000985.CSI,20170817,4852.9471,4821.6327,4852.5587
000985.CSI,20170816,4825.5278,4785.028,4819.9563
000985.CSI,20170815,4819.544,4792.4148,4814.0763
000985.CSI,20170814,4798.0178,4724.2147,4798.0178
000985.CSI,20170811,4787.5723,4717.2024,4720.9176
000985.CSI,20170810,4844.3261,4771.3154,4806.0408
000985.CSI,20170809,4836.4632,4808.3511,4836.0457
000985.CSI,20170808,4833.8496,4807.131,4826.8176
000985.CSI,20170807,4817.5171,4770.7655,4817.3435
000985.CSI,20170804,4822.2263,4782.6807,4782.9532
000985.CSI,20170803,4833.7955,4792.9932,4807.2599
000985.CSI,20170802,4853.0121,4817.0021,4818.6954
000985.CSI,20170801,4843.2813,4817.3098,4843.1377
000985.CSI,20170731,4825.7435,4783.2219,4822.9955
000985.CSI,20170728,4795.5926,4765.3767,4790.2301
000985.CSI,20170727,4784.1803,4718.3942,4780.1472
000985.CSI,20170726,4772.2331,4725.2699,4749.9885
000985.CSI,20170725,4784.5134,4741.2687,4758.4243
000985.CSI,20170724,4785.5342,4743.7485,4778.4607
000985.CSI,20170721,4768.901,4746.746,4754.6099
000985.CSI,20170720,4770.9342,4730.0476,4762.3092
000985.CSI,20170719,4738.9891,4650.4926,4738.1693
000985.CSI,20170718,4662.5982,4598.7557,4662.5694
000985.CSI,20170717,4771.4547,4613.0164,4637.9522
000985.CSI,20170714,4784.7623,4758.2068,4781.4654
000985.CSI,20170713,4790.8085,4757.1103,4784.511
000985.CSI,20170712,4786.9547,4729.0851,4765.2945
000985.CSI,20170711,4816.9755,4774.2359,4774.446
000985.CSI,20170710,4816.0999,4787.1228,4794.9354
000985.CSI,20170707,4809.0272,4778.5542,4808.6278
000985.CSI,20170706,4808.6565,4763.9167,4802.6465
000985.CSI,20170705,4798.7157,4742.9524,4798.5517
000985.CSI,20170704,4777.1315,4745.0772,4755.134
000985.CSI,20170703,4781.3861,4749.2881,4781.3861
000985.CSI,20170630,4774.4845,4741.6141,4772.1414
000985.CSI,20170629,4769.5766,4746.3839,4768.1111
000985.CSI,20170628,4768.5779,4738.95,4743.9164
000985.CSI,20170627,4780.0041,4750.4469,4776.6622
000985.CSI,20170626,4769.2919,4710.4429,4768.786
000985.CSI,20170623,4708.7084,4643.2619,4708.6208
000985.CSI,20170622,4751.8717,4685.6352,4685.7203
000985.CSI,20170621,4725.1483,4688.6157,4725.0382
000985.CSI,20170620,4711.5091,4690.3056,4697.3809
000985.CSI,20170619,4698.8632,4660.5037,4698.6036
000985.CSI,20170616,4677.0526,4657.2671,4661.4257
000985.CSI,20170615,4675.4649,4639.1017,4672.0751
000985.CSI,20170614,4675.7749,4643.0331,4649.4518
000985.CSI,20170613,4682.4008,4633.3095,4679.1286
000985.CSI,20170612,4680.5129,4635.3115,4641.1159
000985.CSI,20170609,4677.3663,4652.42,4674.935
000985.CSI,20170608,4666.1146,4638.4434,4662.6682
000985.CSI,20170607,4645.4119,4567.8057,4644.8417
000985.CSI,20170606,4570.6683,4532.9822,4570.6206
000985.CSI,20170605,4552.3559,4535.2165,4545.5859
000985.CSI,20170602,4543.1038,4475.5448,4536.5548
000985.CSI,20170601,4564.9137,4518.0236,4519.0371
000985.CSI,20170531,4614.2711,4569.6697,4572.1504
000985.CSI,20170526,4590.6529,4562.3908,4569.9658
000985.CSI,20170525,4578.9872,4491.4979,4574.749
000985.CSI,20170524,4517.7031,4436.9496,4517.7031
000985.CSI,20170523,4565.8978,4502.0162,4505.6043
000985.CSI,20170522,4614.9069,4544.2795,4562.4096
000985.CSI,20170519,4607.8435,4580.1849,4599.6106
000985.CSI,20170518,4624.7871,4580.9172,4597.0991
000985.CSI,20170517,4647.9974,4618.1664,4622.533
000985.CSI,20170516,4626.5923,4520.7192,4626.3783
000985.CSI,20170515,4570.288,4548.9921,4557.8062
000985.CSI,20170512,4549.8469,4505.703,4540.4672
000985.CSI,20170511,4528.1577,4440.5796,4526.1338
000985.CSI,20170510,4606.0542,4527.9587,4528.3121
000985.CSI,20170509,4586.9634,4530.433,4585.0671
000985.CSI,20170508,4627.6801,4572.7858,4573.6686
000985.CSI,20170505,4674.5275,4636.3356,4637.6782
000985.CSI,20170504,4717.7673,4664.4302,4684.7458
000985.CSI,20170503,4720.1031,4681.5175,4698.0394
000985.CSI,20170502,4719.2361,4695.934,4713.02
000985.CSI,20170428,4718.1322,4691.4024,4718.1322
000985.CSI,20170427,4714.8807,4617.3145,4709.1933
000985.CSI,20170426,4714.1583,4683.3173,4696.7104
000985.CSI,20170425,4708.6672,4662.538,4686.4054
000985.CSI,20170424,4755.3864,4659.2351,4671.0193
000985.CSI,20170421,4796.3929,4756.3772,4768.2533
000985.CSI,20170420,4798.0034,4748.1083,4780.8252
000985.CSI,20170419,4810.9309,4735.9058,4780.7905
000985.CSI,20170418,4873.9729,4824.5052,4824.7325
000985.CSI,20170417,4883.246,4833.4395,4858.6818
000985.CSI,20170414,4959.7749,4893.1994,4901.2318
000985.CSI,20170413,4966.6365,4930.0427,4958.7427
000985.CSI,20170412,4971.524,4936.5524,4944.7174
000985.CSI,20170411,4974.2698,4896.6049,4972.4725
000985.CSI,20170410,4967.4998,4937.3774,4942.5867
000985.CSI,20170407,4982.4695,4953.8166,4970.4036
000985.CSI,20170406,4971.834,4944.9618,4965.0753
000985.CSI,20170405,4949.5901,4889.7361,4949.5901
000985.CSI,20170331,4864.9838,4839.0729,4863.5147
000985.CSI,20170330,4911.2635,4833.0151,4844.4575
000985.CSI,20170329,4945.5189,4904.5175,4915.4516
000985.CSI,20170328,4950.6357,4923.8758,4934.1653
000985.CSI,20170327,4974.3747,4942.0976,4946.9921
000985.CSI,20170324,4969.7795,4928.9598,4962.3716
000985.CSI,20170323,4951.9982,4891.5021,4936.2589
000985.CSI,20170322,4945.197,4901.8679,4927.7464
000985.CSI,20170321,4950.9851,4927.8213,4950.6689
000985.CSI,20170320,4934.9489,4902.4279,4934.9489
000985.CSI,20170317,4975.7582,4919.687,4923.5308
000985.CSI,20170316,4966.4144,4937.9417,4966.2786
000985.CSI,20170315,4932.0133,4908.6115,4928.4565
000985.CSI,20170314,4941.707,4916.747,4927.2019
000985.CSI,20170313,4933.2447,4866.5942,4933.2447
000985.CSI,20170310,4906.6908,4888.9862,4894.7714
000985.CSI,20170309,4918.6024,4878.0477,4892.8284
000985.CSI,20170308,4939.9956,4913.7678,4926.4341
000985.CSI,20170307,4940.2924,4916.7915,4940.1409
000985.CSI,20170306,4930.1111,4890.2863,4929.7997
000985.CSI,20170303,4889.9544,4856.1165,4888.7789
000985.CSI,20170302,4927.3195,4884.1147,4885.967
000985.CSI,20170301,4931.7032,4899.819,4917.19
000985.CSI,20170228,4909.1485,4884.9422,4906.2687
